Date,City,Year,Quarter,Month,Day,DayOfWeek,Season,Max Temp (°C),Min Temp (°C),Avg Temp (°C),Temp Range (°C),Rainfall (mm),Rainy Day,Rainfall Category,Max Wind (km/h),Rolling Avg 7,Rolling Avg 30,Lag1,Lag7,Monthly Avg Temp,Temp Anomaly,Temperature Category,Is Weekend,Cumulative Rainfall,Outlier
2022-07-22,New York,2022,3,7,22,Friday,Monsoon,34.3,21.7,28.0,12.599999999999998,0.0,0,No Rain,28.9,26.821428571428573,25.146666666666665,29.299999999999997,24.65,26.07741935483871,1.9225806451612897,Warm,False,2106.9,False
2022-07-23,New York,2022,3,7,23,Saturday,Monsoon,34.5,23.0,28.75,11.5,0.0,0,No Rain,25.4,27.478571428571428,25.465,28.0,24.15,26.07741935483871,2.6725806451612897,Warm,True,2106.9,False
2022-07-24,New York,2022,3,7,24,Sunday,Monsoon,36.0,24.1,30.05,11.899999999999999,0.0,0,No Rain,29.2,28.335714285714285,25.785,28.75,24.05,26.07741935483871,3.9725806451612904,Hot,True,2106.9,False
2022-07-25,New York,2022,3,7,25,Monday,Monsoon,31.6,25.2,28.4,6.400000000000002,24.0,1,Moderate,25.5,28.628571428571426,25.886666666666667,30.05,26.35,26.07741935483871,2.3225806451612883,Warm,False,2130.9,False
2022-07-26,New York,2022,3,7,26,Tuesday,Monsoon,29.0,20.1,24.55,8.899999999999999,0.1,1,Light,21.1,28.185714285714287,25.855,28.4,27.65,26.07741935483871,-1.5274193548387096,Warm,False,2131.0,False
2022-07-27,New York,2022,3,7,27,Wednesday,Monsoon,28.2,18.2,23.2,10.0,0.0,0,No Rain,20.2,27.464285714285715,25.853333333333335,24.55,28.25,26.07741935483871,-2.877419354838711,Warm,False,2131.0,False
2022-07-28,New York,2022,3,7,28,Thursday,Monsoon,30.8,22.3,26.55,8.5,1.3,1,Light,25.1,27.071428571428573,25.95,23.2,29.299999999999997,26.07741935483871,0.4725806451612904,Warm,False,2132.3,False
2022-07-29,New York,2022,3,7,29,Friday,Monsoon,30.8,22.4,26.6,8.400000000000002,0.4,1,Light,18.3,26.87142857142857,26.063333333333333,26.55,28.0,26.07741935483871,0.5225806451612911,Warm,False,2132.7,False
2022-07-30,New York,2022,3,7,30,Saturday,Monsoon,32.2,22.2,27.200000000000003,10.000000000000004,0.8,1,Light,22.0,26.65,26.14833333333333,26.6,28.75,26.07741935483871,1.1225806451612925,Warm,True,2133.5,False
2022-07-31,New York,2022,3,7,31,Sunday,Monsoon,28.8,19.1,23.950000000000003,9.7,0.0,0,No Rain,20.0,25.778571428571432,26.041666666666668,27.200000000000003,30.05,26.07741935483871,-2.1274193548387075,Warm,True,2133.5,False
2022-08-01,New York,2022,3,8,1,Monday,Monsoon,26.4,20.9,23.65,5.5,7.4,1,Light,22.3,25.1,25.939999999999998,23.950000000000003,28.4,25.708064516129035,-2.0580645161290363,Warm,False,2140.9,False
2022-08-02,New York,2022,3,8,2,Tuesday,Monsoon,33.5,21.5,27.5,12.0,0.0,0,No Rain,16.9,25.521428571428572,25.98,23.65,24.55,25.708064516129035,1.7919354838709651,Warm,False,2140.9,False
2022-08-03,New York,2022,3,8,3,Wednesday,Monsoon,32.5,21.4,26.95,11.100000000000001,0.0,0,No Rain,22.2,26.057142857142857,26.073333333333334,27.5,23.2,25.708064516129035,1.2419354838709644,Warm,False,2140.9,False
2022-08-04,New York,2022,3,8,4,Thursday,Monsoon,33.2,21.4,27.3,11.800000000000004,0.0,0,No Rain,29.3,26.164285714285715,26.139999999999997,26.95,26.55,25.708064516129035,1.5919354838709658,Warm,False,2140.9,False
2022-08-05,New York,2022,3,8,5,Friday,Monsoon,33.0,23.2,28.1,9.8,0.4,1,Light,14.0,26.37857142857143,26.18,27.3,26.6,25.708064516129035,2.3919354838709666,Warm,False,2141.3,False
2022-08-06,New York,2022,3,8,6,Saturday,Monsoon,32.6,23.5,28.05,9.100000000000001,1.2,1,Light,27.2,26.5,26.32166666666667,28.1,27.200000000000003,25.708064516129035,2.341935483870966,Warm,True,2142.5,False
2022-08-07,New York,2022,3,8,7,Sunday,Monsoon,34.3,23.8,29.049999999999997,10.499999999999996,5.1,1,Light,27.4,27.228571428571428,26.478333333333335,28.05,23.950000000000003,25.708064516129035,3.3419354838709623,Warm,True,2147.6,False
2022-08-08,New York,2022,3,8,8,Monday,Monsoon,34.7,25.5,30.1,9.200000000000003,0.7,1,Light,24.0,28.15,26.636666666666667,29.049999999999997,23.65,25.708064516129035,4.3919354838709666,Hot,False,2148.3,False
2022-08-09,New York,2022,3,8,9,Tuesday,Monsoon,37.5,26.3,31.9,11.2,7.1,1,Light,19.6,28.77857142857143,26.93,30.1,27.5,25.708064516129035,6.191935483870964,Hot,False,2155.4,False
2022-08-10,New York,2022,3,8,10,Wednesday,Monsoon,32.8,23.2,28.0,9.599999999999998,0.1,1,Light,23.7,28.928571428571427,27.093333333333337,31.9,26.95,25.708064516129035,2.291935483870965,Warm,False,2155.5,False
2022-08-11,New York,2022,3,8,11,Thursday,Monsoon,32.3,23.2,27.75,9.099999999999998,0.8,1,Light,13.5,28.99285714285714,27.12666666666667,28.0,27.3,25.708064516129035,2.041935483870965,Warm,False,2156.3,False
2022-08-12,New York,2022,3,8,12,Friday,Monsoon,29.2,21.5,25.35,7.699999999999999,0.0,0,No Rain,23.5,28.599999999999998,27.066666666666666,27.75,28.1,25.708064516129035,-0.35806451612903345,Warm,False,2156.3,False
2022-08-13,New York,2022,3,8,13,Saturday,Monsoon,27.2,17.9,22.549999999999997,9.3,0.0,0,No Rain,22.2,27.814285714285713,26.93,25.35,28.05,25.708064516129035,-3.1580645161290377,Warm,True,2156.3,False
2022-08-14,New York,2022,3,8,14,Sunday,Monsoon,27.1,16.9,22.0,10.200000000000003,0.0,0,No Rain,24.9,26.807142857142857,26.841666666666665,22.549999999999997,29.049999999999997,25.708064516129035,-3.708064516129035,Warm,True,2156.3,False
2022-08-15,New York,2022,3,8,15,Monday,Monsoon,27.5,18.1,22.8,9.399999999999999,0.1,1,Light,17.0,25.764285714285712,26.796666666666667,22.0,30.1,25.708064516129035,-2.908064516129034,Warm,False,2156.4,False
2022-08-16,New York,2022,3,8,16,Tuesday,Monsoon,28.2,18.4,23.299999999999997,9.8,0.0,0,No Rain,26.1,24.535714285714285,26.771666666666665,22.8,31.9,25.708064516129035,-2.4080645161290377,Warm,False,2156.4,False
2022-08-17,New York,2022,3,8,17,Wednesday,Monsoon,27.1,18.4,22.75,8.700000000000003,0.2,1,Light,19.6,23.785714285714285,26.651666666666667,23.299999999999997,28.0,25.708064516129035,-2.958064516129035,Warm,False,2156.6,False
2022-08-18,New York,2022,3,8,18,Thursday,Monsoon,30.9,17.4,24.15,13.5,0.1,1,Light,16.8,23.271428571428572,26.535,22.75,27.75,25.708064516129035,-1.5580645161290363,Warm,False,2156.7,False
2022-08-19,New York,2022,3,8,19,Friday,Monsoon,31.7,17.9,24.799999999999997,13.8,0.0,0,No Rain,28.0,23.192857142857143,26.419999999999998,24.15,25.35,25.708064516129035,-0.9080645161290377,Warm,False,2156.7,False
2022-08-20,New York,2022,3,8,20,Saturday,Monsoon,31.8,21.2,26.5,10.600000000000001,0.3,1,Light,22.2,23.757142857142856,26.326666666666664,24.799999999999997,22.549999999999997,25.708064516129035,0.7919354838709651,Warm,True,2157.0,False
2022-08-21,New York,2022,3,8,21,Sunday,Monsoon,27.9,20.1,24.0,7.799999999999997,0.0,0,No Rain,22.2,24.04285714285714,26.19333333333333,26.5,22.0,25.708064516129035,-1.7080645161290349,Warm,True,2157.0,False
2022-08-22,New York,2022,3,8,22,Monday,Monsoon,24.5,21.7,23.1,2.8000000000000007,17.8,1,Moderate,15.9,24.085714285714282,26.005,24.0,22.8,25.708064516129035,-2.6080645161290334,Warm,False,2174.8,False
2022-08-23,New York,2022,3,8,23,Tuesday,Monsoon,29.2,21.0,25.1,8.2,5.8,1,Light,15.6,24.342857142857145,25.84,23.1,23.299999999999997,25.708064516129035,-0.6080645161290334,Warm,False,2180.6,False
2022-08-24,New York,2022,3,8,24,Wednesday,Monsoon,31.5,19.8,25.65,11.7,0.0,0,No Rain,13.6,24.757142857142856,25.74833333333333,25.1,22.75,25.708064516129035,-0.05806451612903629,Warm,False,2180.6,False
2022-08-25,New York,2022,3,8,25,Thursday,Monsoon,31.8,19.5,25.65,12.3,0.0,0,No Rain,20.5,24.971428571428568,25.785,25.65,24.15,25.708064516129035,-0.05806451612903629,Warm,False,2180.6,False
2022-08-26,New York,2022,3,8,26,Friday,Monsoon,29.5,21.2,25.35,8.3,16.5,1,Moderate,20.7,25.05,25.856666666666666,25.65,24.799999999999997,25.708064516129035,-0.35806451612903345,Warm,False,2197.1,False
2022-08-27,New York,2022,3,8,27,Saturday,Monsoon,29.8,20.4,25.1,9.400000000000002,0.0,0,No Rain,13.7,24.85,25.808333333333334,25.35,26.5,25.708064516129035,-0.6080645161290334,Warm,True,2197.1,False
2022-08-28,New York,2022,3,8,28,Sunday,Monsoon,27.5,21.8,24.65,5.699999999999999,1.3,1,Light,19.3,24.942857142857143,25.743333333333332,25.1,24.0,25.708064516129035,-1.0580645161290363,Warm,True,2198.4,False
2022-08-29,New York,2022,3,8,29,Monday,Monsoon,28.6,21.3,24.950000000000003,7.300000000000001,0.2,1,Light,25.5,25.207142857142856,25.668333333333337,24.65,23.1,25.708064516129035,-0.758064516129032,Warm,False,2198.6,False
2022-08-30,New York,2022,3,8,30,Tuesday,Monsoon,30.1,21.8,25.950000000000003,8.3,1.7,1,Light,29.7,25.328571428571426,25.735,24.950000000000003,25.1,25.708064516129035,0.24193548387096797,Warm,False,2200.3,False
2022-08-31,New York,2022,3,8,31,Wednesday,Monsoon,29.0,20.8,24.9,8.2,0.6,1,Light,22.9,25.221428571428568,25.776666666666667,25.950000000000003,25.65,25.708064516129035,-0.8080645161290363,Warm,False,2200.9,False
2022-09-01,New York,2022,3,9,1,Thursday,Monsoon,30.0,19.5,24.75,10.5,0.0,0,No Rain,19.5,25.092857142857145,25.685000000000002,24.9,25.65,20.368333333333332,4.381666666666668,Warm,False,2200.9,False
2022-09-02,New York,2022,3,9,2,Friday,Monsoon,25.1,15.9,20.5,9.200000000000001,0.0,0,No Rain,15.6,24.4,25.470000000000002,24.75,25.35,20.368333333333332,0.1316666666666677,Warm,False,2200.9,False
2022-09-03,New York,2022,3,9,3,Saturday,Monsoon,26.4,17.8,22.1,8.599999999999998,0.0,0,No Rain,18.4,23.971428571428568,25.296666666666667,20.5,25.1,20.368333333333332,1.7316666666666691,Warm,True,2200.9,False
2022-09-04,New York,2022,3,9,4,Sunday,Monsoon,30.4,20.4,25.4,10.0,1.3,1,Light,12.6,24.078571428571426,25.206666666666667,22.1,24.65,20.368333333333332,5.031666666666666,Warm,True,2202.2,False
2022-09-05,New York,2022,3,9,5,Monday,Monsoon,28.5,21.2,24.85,7.300000000000001,5.2,1,Light,20.0,24.064285714285713,25.1,25.4,24.950000000000003,20.368333333333332,4.481666666666669,Warm,False,2207.4,False
2022-09-06,New York,2022,3,9,6,Tuesday,Monsoon,22.5,20.4,21.45,2.1000000000000014,31.8,1,Heavy,22.5,23.42142857142857,24.846666666666668,24.85,25.950000000000003,20.368333333333332,1.081666666666667,Warm,False,2239.2,False
2022-09-07,New York,2022,3,9,7,Wednesday,Monsoon,23.0,18.9,20.95,4.100000000000001,2.3,1,Light,22.3,22.857142857142858,24.541666666666668,21.45,24.9,20.368333333333332,0.581666666666667,Warm,False,2241.5,False
2022-09-08,New York,2022,3,9,8,Thursday,Monsoon,24.0,18.1,21.05,5.899999999999999,0.1,1,Light,17.1,22.32857142857143,24.18,20.95,24.75,20.368333333333332,0.6816666666666684,Warm,False,2241.6,False
2022-09-09,New York,2022,3,9,9,Friday,Monsoon,26.5,16.5,21.5,10.0,0.0,0,No Rain,11.6,22.47142857142857,23.96333333333333,21.05,20.5,20.368333333333332,1.1316666666666677,Warm,False,2241.6,False
2022-09-10,New York,2022,3,9,10,Saturday,Monsoon,27.5,15.5,21.5,12.0,0.0,0,No Rain,14.7,22.385714285714283,23.755,21.5,22.1,20.368333333333332,1.1316666666666677,Warm,True,2241.6,False
2022-09-11,New York,2022,3,9,11,Sunday,Monsoon,24.8,18.6,21.700000000000003,6.199999999999999,15.5,1,Moderate,13.4,21.857142857142858,23.633333333333333,21.5,25.4,20.368333333333332,1.3316666666666706,Warm,True,2257.1,False
2022-09-12,New York,2022,3,9,12,Monday,Monsoon,28.0,20.6,24.3,7.399999999999999,10.2,1,Moderate,15.6,21.77857142857143,23.691666666666666,21.700000000000003,24.85,20.368333333333332,3.9316666666666684,Warm,False,2267.3,False
2022-09-13,New York,2022,3,9,13,Tuesday,Monsoon,26.1,20.6,23.35,5.5,6.9,1,Light,18.0,22.05,23.736666666666668,24.3,21.45,20.368333333333332,2.981666666666669,Warm,False,2274.2,False
2022-09-14,New York,2022,3,9,14,Wednesday,Monsoon,27.0,15.9,21.45,11.1,0.0,0,No Rain,19.7,22.121428571428574,23.691666666666666,23.35,20.95,20.368333333333332,1.081666666666667,Warm,False,2274.2,False
2022-09-15,New York,2022,3,9,15,Thursday,Monsoon,22.2,16.0,19.1,6.199999999999999,0.0,0,No Rain,18.9,21.842857142857145,23.551666666666666,21.45,21.05,20.368333333333332,-1.2683333333333309,Cool,False,2274.2,False
2022-09-16,New York,2022,3,9,16,Friday,Monsoon,24.2,12.0,18.1,12.2,0.0,0,No Rain,12.2,21.357142857142858,23.396666666666665,19.1,21.5,20.368333333333332,-2.268333333333331,Cool,False,2274.2,False
2022-09-17,New York,2022,3,9,17,Saturday,Monsoon,22.6,17.0,19.8,5.600000000000001,0.0,0,No Rain,17.4,21.114285714285717,23.25166666666667,18.1,21.5,20.368333333333332,-0.5683333333333316,Cool,True,2274.2,False
2022-09-18,New York,2022,3,9,18,Sunday,Monsoon,29.1,17.3,23.200000000000003,11.8,0.0,0,No Rain,20.7,21.32857142857143,23.198333333333334,19.8,21.700000000000003,20.368333333333332,2.8316666666666706,Warm,True,2274.2,False
2022-09-19,New York,2022,3,9,19,Monday,Monsoon,30.2,19.2,24.7,11.0,1.8,1,Light,23.9,21.385714285714283,23.138333333333335,23.200000000000003,24.3,20.368333333333332,4.331666666666667,Warm,False,2276.0,False
2022-09-20,New York,2022,3,9,20,Tuesday,Monsoon,26.0,18.0,22.0,8.0,0.0,0,No Rain,19.6,21.192857142857143,23.07166666666667,24.7,23.35,20.368333333333332,1.6316666666666677,Warm,False,2276.0,False
2022-09-21,New York,2022,3,9,21,Wednesday,Monsoon,26.1,16.2,21.15,9.900000000000002,0.0,0,No Rain,20.5,21.150000000000002,23.006666666666668,22.0,21.45,20.368333333333332,0.7816666666666663,Warm,False,2276.0,False
2022-09-22,New York,2022,3,9,22,Thursday,Monsoon,25.5,14.6,20.05,10.9,7.5,1,Light,26.9,21.28571428571428,22.83833333333333,21.15,19.1,20.368333333333332,-0.3183333333333316,Warm,False,2283.5,False
2022-09-23,New York,2022,3,9,23,Friday,Monsoon,16.7,10.3,13.5,6.399999999999999,0.0,0,No Rain,32.5,20.628571428571426,22.433333333333334,20.05,18.1,20.368333333333332,-6.868333333333332,Cool,False,2283.5,False
2022-09-24,New York,2022,3,9,24,Saturday,Monsoon,20.9,9.7,15.299999999999999,11.2,0.0,0,No Rain,19.1,19.985714285714284,22.088333333333335,13.5,19.8,20.368333333333332,-5.068333333333333,Cool,True,2283.5,False
2022-09-25,New York,2022,3,9,25,Sunday,Monsoon,24.5,11.9,18.2,12.6,2.4,1,Light,22.7,19.27142857142857,21.85,15.299999999999999,23.200000000000003,20.368333333333332,-2.168333333333333,Cool,True,2285.9,False
2022-09-26,New York,2022,3,9,26,Monday,Monsoon,23.8,13.4,18.6,10.4,0.0,0,No Rain,26.1,18.400000000000002,21.633333333333333,18.2,24.7,20.368333333333332,-1.7683333333333309,Cool,False,2285.9,False
2022-09-27,New York,2022,3,9,27,Tuesday,Monsoon,21.5,13.5,17.5,8.0,0.0,0,No Rain,21.5,17.757142857142856,21.395,18.6,22.0,20.368333333333332,-2.8683333333333323,Cool,False,2285.9,False
2022-09-28,New York,2022,3,9,28,Wednesday,Monsoon,21.1,10.4,15.75,10.700000000000001,0.0,0,No Rain,19.0,16.985714285714284,21.08833333333333,17.5,21.15,20.368333333333332,-4.618333333333332,Cool,False,2285.9,False
2022-09-29,New York,2022,3,9,29,Thursday,Monsoon,19.3,11.5,15.4,7.800000000000001,0.0,0,No Rain,20.9,16.321428571428573,20.736666666666668,15.75,20.05,20.368333333333332,-4.968333333333332,Cool,False,2285.9,False
2022-09-30,New York,2022,3,9,30,Friday,Monsoon,16.9,10.8,13.85,6.099999999999998,0.1,1,Light,17.4,16.37142857142857,20.368333333333332,15.4,13.5,20.368333333333332,-6.518333333333333,Cool,False,2286.0,False
2022-10-01,New York,2022,4,10,1,Saturday,Autumn,17.5,11.7,14.6,5.800000000000001,21.7,1,Moderate,32.3,16.27142857142857,20.029999999999998,13.85,15.299999999999999,13.198387096774193,1.4016129032258071,Cool,True,2307.7,False
2022-10-02,New York,2022,4,10,2,Sunday,Autumn,15.1,10.6,12.85,4.5,12.6,1,Moderate,32.1,15.507142857142856,19.775,14.6,18.2,13.198387096774193,-0.3483870967741929,Cool,True,2320.3,False
2022-10-03,New York,2022,4,10,3,Monday,Autumn,12.0,9.1,10.55,2.9000000000000004,18.6,1,Moderate,30.3,14.357142857142856,19.39,12.85,18.6,13.198387096774193,-2.648387096774192,Cool,False,2338.9,False
2022-10-04,New York,2022,4,10,4,Tuesday,Autumn,12.9,8.4,10.65,4.5,187.2,1,Heavy,31.9,13.37857142857143,18.89833333333333,10.55,17.5,13.198387096774193,-2.548387096774192,Cool,False,2526.1,False
2022-10-05,New York,2022,4,10,5,Wednesday,Autumn,16.0,12.4,14.2,3.5999999999999996,7.7,1,Light,28.7,13.157142857142857,18.543333333333337,10.65,15.75,13.198387096774193,1.0016129032258068,Cool,False,2533.8,False
2022-10-06,New York,2022,4,10,6,Thursday,Autumn,22.8,11.1,16.95,11.700000000000001,0.0,0,No Rain,12.1,13.378571428571428,18.39333333333333,14.2,15.4,13.198387096774193,3.7516129032258068,Cool,False,2533.8,False
2022-10-07,New York,2022,4,10,7,Friday,Autumn,24.1,11.6,17.85,12.500000000000002,0.2,1,Light,17.0,13.949999999999998,18.29,16.95,13.85,13.198387096774193,4.651612903225809,Cool,False,2534.0,False
2022-10-08,New York,2022,4,10,8,Saturday,Autumn,14.9,7.2,11.05,7.7,0.5,1,Light,21.1,13.442857142857141,17.956666666666667,17.85,14.6,13.198387096774193,-2.148387096774192,Cool,True,2534.5,False
2022-10-09,New York,2022,4,10,9,Sunday,Autumn,16.5,6.1,11.3,10.4,0.0,0,No Rain,19.6,13.221428571428572,17.616666666666667,11.05,12.85,13.198387096774193,-1.8983870967741918,Cool,True,2534.5,False
2022-10-10,New York,2022,4,10,10,Monday,Autumn,20.0,7.4,13.7,12.6,0.0,0,No Rain,18.3,13.671428571428573,17.35666666666667,11.3,10.55,13.198387096774193,0.5016129032258068,Cool,False,2534.5,False
2022-10-11,New York,2022,4,10,11,Tuesday,Autumn,19.7,7.7,13.7,12.0,0.0,0,No Rain,15.0,14.107142857142858,17.09,13.7,10.65,13.198387096774193,0.5016129032258068,Cool,False,2534.5,False
2022-10-12,New York,2022,4,10,12,Wednesday,Autumn,19.3,9.2,14.25,10.100000000000001,0.0,0,No Rain,25.5,14.114285714285712,16.755000000000003,13.7,14.2,13.198387096774193,1.0516129032258075,Cool,False,2534.5,False
2022-10-13,New York,2022,4,10,13,Thursday,Autumn,21.0,13.2,17.1,7.800000000000001,5.6,1,Light,28.2,14.135714285714286,16.546666666666667,14.25,16.95,13.198387096774193,3.901612903225809,Cool,False,2540.1,False
2022-10-14,New York,2022,4,10,14,Friday,Autumn,19.4,10.6,15.0,8.799999999999999,8.5,1,Light,24.1,13.728571428571428,16.331666666666667,17.1,17.85,13.198387096774193,1.8016129032258075,Cool,False,2548.6,False
2022-10-15,New York,2022,4,10,15,Saturday,Autumn,19.1,7.8,13.450000000000001,11.3,0.0,0,No Rain,25.3,14.071428571428571,16.143333333333334,15.0,11.05,13.198387096774193,0.25161290322580854,Cool,True,2548.6,False
2022-10-16,New York,2022,4,10,16,Sunday,Autumn,17.8,10.1,13.95,7.700000000000001,0.0,0,No Rain,13.7,14.45,16.005000000000003,13.450000000000001,11.3,13.198387096774193,0.7516129032258068,Cool,True,2548.6,False
2022-10-17,New York,2022,4,10,17,Monday,Autumn,19.0,10.8,14.9,8.2,4.1,1,Light,18.0,14.62142857142857,15.841666666666667,13.95,13.7,13.198387096774193,1.7016129032258078,Cool,False,2552.7,False
2022-10-18,New York,2022,4,10,18,Tuesday,Autumn,13.8,7.4,10.600000000000001,6.4,0.7,1,Light,17.9,14.178571428571429,15.421666666666669,14.9,13.7,13.198387096774193,-2.598387096774191,Cool,False,2553.4,False
2022-10-19,New York,2022,4,10,19,Wednesday,Autumn,12.4,4.4,8.4,8.0,0.0,0,No Rain,27.0,13.342857142857142,14.878333333333334,10.600000000000001,14.25,13.198387096774193,-4.798387096774192,Cold,False,2553.4,False
2022-10-20,New York,2022,4,10,20,Thursday,Autumn,14.4,5.4,9.9,9.0,0.0,0,No Rain,26.4,12.314285714285713,14.475,8.4,17.1,13.198387096774193,-3.298387096774192,Cold,False,2553.4,False
2022-10-21,New York,2022,4,10,21,Friday,Autumn,16.0,6.0,11.0,10.0,0.0,0,No Rain,11.5,11.742857142857142,14.136666666666667,9.9,15.0,13.198387096774193,-2.1983870967741925,Cool,False,2553.4,False
2022-10-22,New York,2022,4,10,22,Saturday,Autumn,17.8,6.2,12.0,11.600000000000001,0.0,0,No Rain,11.7,11.535714285714286,13.868333333333332,11.0,13.450000000000001,13.198387096774193,-1.1983870967741925,Cool,True,2553.4,False
2022-10-23,New York,2022,4,10,23,Sunday,Autumn,15.5,9.9,12.7,5.6,17.6,1,Moderate,20.8,11.357142857142858,13.841666666666667,12.0,13.95,13.198387096774193,-0.49838709677419324,Cool,True,2571.0,False
2022-10-24,New York,2022,4,10,24,Monday,Autumn,16.5,12.1,14.3,4.4,12.1,1,Moderate,20.8,11.27142857142857,13.808333333333334,12.7,14.9,13.198387096774193,1.1016129032258082,Cool,False,2583.1,False
2022-10-25,New York,2022,4,10,25,Tuesday,Autumn,20.8,14.9,17.85,5.9,2.6,1,Light,12.9,12.307142857142859,13.796666666666665,14.3,10.600000000000001,13.198387096774193,4.651612903225809,Cool,False,2585.7,False
2022-10-26,New York,2022,4,10,26,Wednesday,Autumn,21.2,15.8,18.5,5.399999999999999,0.4,1,Light,16.2,13.75,13.793333333333333,17.85,8.4,13.198387096774193,5.3016129032258075,Cool,False,2586.1,False
2022-10-27,New York,2022,4,10,27,Thursday,Autumn,17.5,10.4,13.95,7.1,0.0,0,No Rain,25.6,14.328571428571426,13.675,18.5,9.9,13.198387096774193,0.7516129032258068,Cool,False,2586.1,False
2022-10-28,New York,2022,4,10,28,Friday,Autumn,13.1,6.8,9.95,6.3,0.0,0,No Rain,20.0,14.178571428571427,13.481666666666667,13.95,11.0,13.198387096774193,-3.2483870967741932,Cold,False,2586.1,False
2022-10-29,New York,2022,4,10,29,Saturday,Autumn,14.4,5.2,9.8,9.2,0.0,0,No Rain,11.5,13.864285714285714,13.294999999999998,9.95,12.0,13.198387096774193,-3.398387096774192,Cold,True,2586.1,False
2022-10-30,New York,2022,4,10,30,Sunday,Autumn,16.2,4.4,10.3,11.799999999999999,0.0,0,No Rain,11.2,13.521428571428572,13.176666666666668,9.8,12.7,13.198387096774193,-2.898387096774192,Cool,True,2586.1,False
2022-10-31,New York,2022,4,10,31,Monday,Autumn,17.4,10.3,13.85,7.099999999999998,6.6,1,Light,13.3,13.457142857142856,13.151666666666667,10.3,14.3,13.198387096774193,0.6516129032258071,Cool,False,2592.7,False
2022-11-01,New York,2022,4,11,1,Tuesday,Autumn,19.8,13.1,16.45,6.700000000000001,7.5,1,Light,15.6,13.257142857142854,13.271666666666668,13.85,17.85,9.415,7.035,Cool,False,2600.2,False
2022-11-02,New York,2022,4,11,2,Wednesday,Autumn,20.1,10.6,15.350000000000001,9.500000000000002,0.0,0,No Rain,16.3,12.807142857142855,13.431666666666668,16.45,18.5,9.415,5.935000000000002,Cool,False,2600.2,False
2022-11-03,New York,2022,4,11,3,Thursday,Autumn,17.9,8.6,13.25,9.299999999999999,0.0,0,No Rain,11.8,12.707142857142856,13.518333333333333,15.350000000000001,13.95,9.415,3.835000000000001,Cool,False,2600.2,False
2022-11-04,New York,2022,4,11,4,Friday,Autumn,19.8,8.1,13.95,11.700000000000001,0.0,0,No Rain,13.3,13.278571428571428,13.51,13.25,9.95,9.415,4.535,Cool,False,2600.2,False
2022-11-05,New York,2022,4,11,5,Saturday,Autumn,23.0,15.0,19.0,8.0,0.0,0,No Rain,27.3,14.592857142857142,13.578333333333335,13.95,9.8,9.415,9.585,Cool,True,2600.2,False
2022-11-06,New York,2022,4,11,6,Sunday,Autumn,23.8,17.8,20.8,6.0,2.8,1,Light,22.3,16.09285714285714,13.676666666666666,19.0,10.3,9.415,11.385000000000002,Warm,True,2603.0,False
2022-11-07,New York,2022,4,11,7,Monday,Autumn,24.0,14.6,19.3,9.4,0.8,1,Light,25.7,16.87142857142857,13.951666666666666,20.8,13.85,9.415,9.885000000000002,Cool,False,2603.8,False
2022-11-08,New York,2022,4,11,8,Tuesday,Autumn,13.5,7.9,10.7,5.6,0.0,0,No Rain,23.5,16.05,13.931666666666668,19.3,16.45,9.415,1.2850000000000001,Cool,False,2603.8,False
2022-11-09,New York,2022,4,11,9,Wednesday,Autumn,10.6,4.4,7.5,6.199999999999999,0.0,0,No Rain,19.5,14.928571428571429,13.725,10.7,15.350000000000001,9.415,-1.9149999999999991,Cold,False,2603.8,False
2022-11-10,New York,2022,4,11,10,Thursday,Autumn,17.4,6.8,12.1,10.599999999999998,0.0,0,No Rain,13.2,14.764285714285714,13.671666666666665,7.5,13.25,9.415,2.6850000000000005,Cool,False,2603.8,False
2022-11-11,New York,2022,4,11,11,Friday,Autumn,18.9,11.8,15.35,7.099999999999998,25.3,1,Moderate,33.5,14.964285714285714,13.708333333333334,12.1,13.95,9.415,5.9350000000000005,Cool,False,2629.1,False
2022-11-12,New York,2022,4,11,12,Saturday,Autumn,20.7,14.4,17.55,6.299999999999999,1.8,1,Light,33.1,14.757142857142856,13.723333333333334,15.35,19.0,9.415,8.135000000000002,Cool,True,2630.9,False
2022-11-13,New York,2022,4,11,13,Sunday,Autumn,14.1,6.1,10.1,8.0,2.9,1,Light,27.2,13.228571428571428,13.56,17.55,20.8,9.415,0.6850000000000005,Cool,True,2633.8,False
2022-11-14,New York,2022,4,11,14,Monday,Autumn,7.7,2.4,5.05,5.300000000000001,0.0,0,No Rain,19.3,11.192857142857141,13.280000000000001,10.1,19.3,9.415,-4.364999999999999,Cold,False,2633.8,False
2022-11-15,New York,2022,4,11,15,Tuesday,Autumn,7.8,1.5,4.65,6.3,6.0,1,Light,23.5,10.328571428571427,12.969999999999999,5.05,10.7,9.415,-4.764999999999999,Cold,False,2639.8,False
2022-11-16,New York,2022,4,11,16,Wednesday,Autumn,11.3,4.2,7.75,7.1000000000000005,12.5,1,Moderate,28.0,10.364285714285712,12.731666666666666,4.65,7.5,9.415,-1.6649999999999991,Cold,False,2652.3,False
2022-11-17,New York,2022,4,11,17,Thursday,Autumn,8.4,2.2,5.300000000000001,6.2,0.0,0,No Rain,31.2,9.39285714285714,12.555,7.75,12.1,9.415,-4.114999999999998,Cold,False,2652.3,False
